Title	URL	Assignees	Status	Estimated size	Real size
Dev Environment Setup	https://github.com/amosproj/amos2024ws02-backup-metadata-analyzer/issues/3		Product Backlog		
Architecture evaluation and decision	https://github.com/amosproj/amos2024ws02-backup-metadata-analyzer/issues/4		Product Backlog		
Model analysis research	https://github.com/amosproj/amos2024ws02-backup-metadata-analyzer/issues/5		Product Backlog		
Concept of build process defined	https://github.com/amosproj/amos2024ws02-backup-metadata-analyzer/issues/6		Product Backlog		
Implement build process	https://github.com/amosproj/amos2024ws02-backup-metadata-analyzer/issues/7		Product Backlog		
Initialize Frontend module	https://github.com/amosproj/amos2024ws02-backup-metadata-analyzer/issues/8		Product Backlog		
Landing page for Frontend	https://github.com/amosproj/amos2024ws02-backup-metadata-analyzer/issues/9		Product Backlog		
